Object.ID	Circularity.Factor	Mean.Intensity.EGFP	Mean.Intensity.mCherry	Area	Position	P.bodies..Counts	P.bodies.nuc..Counts	total_intensity_DCP1A_P.bodies	mean_intensity_DCP1A_P.bodies	total_intensity_DCP1A_P.bodies.nuc	mean_intensity_DCP1A_P.bodies.nuc	total_intensity_DCP1A_cytoplasm	mean_intensity_DCP1A_cytoplasm	total_intensity_P.bodies_all	mean_intensity_P.bodies_all	P.bodies_count	P.bodies.nuc_count	Parent.Object.ID..Well.	Parent.Trace.ID	black	green	nuclei	red
88581	1.1078577	446.82956	178.28195	1596	9	4	3	4600	219.04762	4820	44.62963	72716	57.528481	9420	73.59375	4	3	151	-1	0	1	1	0
107149	1.0848	345.83795	169.85927	1549	8	1	0	14979	1664.3333	0	0	96904	159.90759	14979	1664.3333	1	0	180	-1	0	1	1	0
17335	1.0283707	323.6778	216.45267	1648	8	1	0	576	64	0	0	203774	68.106283	576	64	1	0	41	-1	0	0	1	1
21543	1.0318185	288.93179	256.99536	1730	2	6	1	18003	375.0625	3079.0002	73.30953	236656.02	65.939263	21082	236.87641	6	1	31	-1	0	0	1	1
34040	1.1822674	481.36969	181.52406	3200	4	0	3	0	0	7525	57.884615	217819	52.184715	7525	57.884615	0	3	61	-1	0	0	0	0
197007	1.0313575	341.91809	171.65662	1526	4	0	0	0	0	0	0	45222	20.179384	0	0	0	0	349	-1	0	1	1	0
85993	1.0198736	433.79041	175.61201	1732	9	0	1	0	0	285	5.5882353	397043	99.013217	285	5.5882353	0	1	146	-1	0	1	1	0
23227	1.0397324	529.52753	189.3941	1289	1	0	1	0	0	1752.9999	48.694441	524110.97	149.70322	1752.9999	48.694441	0	1	27	-1	0	1	1	0
178676	1.1000365	349.03149	160.17784	984	6	1	2	4566	913.2	883	14.241935	315601	113.48472	5449	82.560606	1	2	306	-1	0	1	1	0
54590	1.0921465	408.55533	170.23383	2087	9	0	2	0	0	8433	81.086538	37261	30.743399	8433	81.086538	0	2	96	-1	0	1	1	0
120121	1.0333401	221.54961	188.72411	1381	9	1	0	1319	188.42857	0	0	48752	18.558051	1319	188.42857	1	0	198	-1	0	0	1	1
23938	1.0742596	266.74054	224.83069	1453	9	1	0	2851	316.77778	0	0	42736	36.464164	2851	316.77778	1	0	26	-1	0	0	1	1
217147	1.0285566	313.89929	251.3092	1271	8	6	0	23568	491	0	0	85081	63.970676	23568	491	6	0	360	-1	0	0	1	1
22891	1.056813	274.15646	167.74565	1553	6	2	1	4773	298.3125	207	4.7045455	39861	33.328595	4980	84.40678	2	1	28	-1	0	1	1	0
199395	1.0347723	376.92862	178.4039	1639	6	0	2	0	0	1787	21.023529	26134	21.421311	1787	21.023529	0	2	353	-1	0	1	1	0
112257	1.0764667	236.99332	204.08221	1946	4	1	0	5954	850.57143	0	0	35811	21.354204	5954	850.57143	1	0	171	-1	0	0	1	1
175910	1.0136301	314.08908	171.28235	3648	8	0	1	0	0	269	8.1515152	247062	63.300538	269	8.1515152	0	1	297	-1	0	0	0	0
200526	1.0145527	364.40955	173.57274	1636	2	2	0	13283	699.10526	0	0	87535	39.043265	13283	699.10526	2	0	356	-1	0	1	1	0
102914	1.0922385	230.33215	175.32333	3965	5	0	0	0	0	0	0	15558	8.1927331	0	0	0	0	186	-1	0	0	0	0
29776	1.0617812	241.4538	248.65591	2078	4	3	1	6948	231.6	263	7.3055556	90696	21.548111	7211	110.93846	3	1	51	-1	0	0	1	1
47787	1.1475994	276.45941	235.22409	2316	7	5	2	63968.002	1332.6667	1289	15.91358	180356.99	78.382005	65257.002	509.82033	5	2	84	-1	0	0	0	0
127343	1.085144	280.17194	182.24446	1489	7	1	2	15496	1291.3333	612.99997	8.6338024	160547	56.951756	16109	196.45122	1	2	213	-1	0	0	1	0
9560	1.1525256	271.21313	191.01656	1872	9	1	0	10274	1284.25	0	0	126973	35.898502	10274	1284.25	1	0	16	-1	0	0	0	0
135139	1.0438316	279.89713	171.87274	2051	6	0	2	0	0	1039	11.417582	33759.998	38.894007	1039	11.417582	0	2	233	-1	0	1	1	0
80667	1.0327416	282.08347	160.28528	659	8	0	1	0	0	1134	25.772727	21570	25.894358	1134	25.772727	0	1	122	-1	0	1	1	0
172267	1.0590158	278.93063	178.95673	1456	3	3	1	2725	209.61538	553	12.021739	27427	24.101054	3278	56.517241	3	1	264	-1	0	1	1	0
78653	1.0558488	229.4377	202.89154	1300	5	1	0	5075	725	0	0	49973.996	19.46786	5075	725	1	0	126	-1	0	0	1	1
104525	1.137873	255.90611	236.28821	458	9	0	0	0	0	0	0	13353	23.385289	0	0	0	0	184	-1	0	0	0	0
67574	1.0849594	215.32542	205.47626	1432	9	0	1	0	0	228	4.9565217	6914	5.7954736	228	4.9565217	0	1	119	-1	0	0	1	1
118459	1.033735	246.23236	177.86963	1304	9	0	1	0	0	420	10.5	19300	12.379731	420	10.5	0	1	195	-1	0	0	1	0
8011	1.0546672	262.37308	234.80077	1300	9	0	0	0	0	0	0	19025	19.472876	0	0	0	0	13	-1	0	0	1	1
51132	1.0520748	253.46359	186.91261	1991	3	1	2	589	98.166667	665.00002	6.7857144	125030	33.637342	1254	12.174757	1	2	74	-1	0	0	1	1
98861	1.1113995	273.08749	172.50526	1520	3	0	1	0	0	563	13.404762	6747	8.4022416	563	13.404762	0	1	191	-1	0	0	1	0
150333	1.0678167	253.95425	210.52605	787	8	0	3	0	0	823	4.1565657	42812	23.17921	823	4.1565657	0	3	248	-1	0	0	1	1
65805	1.1185877	283.8168	208.74104	1927	4	1	0	5608	701	0	0	40948	30.695652	5608	701	1	0	118	-1	0	0	1	1
52358	1.1078499	340.49225	166.3365	2318	9	1	4	931	155.16667	2251	14.246835	135358	87.271438	3182	19.521472	1	4	73	-1	0	0	0	0
108471	1.0555979	254.76988	216.77083	1056	8	4	0	4473	139.78125	0	0	31632	27.198624	4473	139.78125	4	0	178	-1	0	0	1	1
176853	1.0599762	315.25143	228.95963	1734	4	2	2	6353	276.21739	1248	13.866667	259891	81.063943	7601	67.866071	2	2	301	-1	0	0	1	1
15572	1.051467	405.8118	248.2428	1355	7	4	1	6350	218.96552	328	7.627907	138908	44.521795	6678	94.056338	4	1	44	-1	0	0	1	1
53152	1.116289	382.54797	228.61195	719	7	3	0	13866	577.75	0	0	101095	116.60323	13866	577.75	3	0	72	-1	0	0	0	0
119937	1.0398918	318.47379	173.23181	1182	7	0	1	0	0	2280	35.625	26858	35.246719	2280	35.625	0	1	198	-1	0	1	1	0
152187	1.0795338	385.47546	175.57954	1691	4	3	2	3292	149.63636	3023	37.7875	299178	99.131213	6315	62.524752	3	2	252	-1	0	1	1	0
34739	1.1084313	407.18332	224.19821	671	4	0	0	0	0	0	0	105620	128.02424	0	0	0	0	62	-1	0	0	0	0
156054	1.2285497	1331.8466	187.7124	2886	8	2	5	1952	162.66667	3859.0001	16.351695	104096	61.631734	5811.0001	23.526316	2	5	259	-1	0	0	0	0
150528	1.0254248	318.3891	218.51378	1524	2	1	2	2501	500.2	5619	58.53125	36790	42.093822	8120	81.2	1	2	249	-1	0	0	1	1
159161	1.0607938	340.23358	169.63455	2252	8	0	2	0	0	6838	100.55882	523210	61.229959	6838	100.55882	0	2	263	-1	0	1	1	0
154634	1.0435375	327.77957	172.57573	2291	6	1	1	11301	1130.1	3698	58.698413	129206.01	49.88649	14999	208.31944	1	1	257	-1	0	1	1	0
40675	1.0200088	251.2043	153.31505	930	7	0	0	0	0	0	0	35352	15.881402	0	0	0	0	71	-1	0	0	1	0
203015	1.0608497	225.65196	213.57156	1020	1	0	2	0	0	312	5.2	33024	16.961479	312	5.2	0	2	359	-1	0	0	1	1
65141	1.008234	249.71367	215.93095	3737	4	0	1	0	0	756	5.8604651	118055	19.768084	756	5.8604651	0	1	117	-1	0	0	0	0
112254	1.057278	249.16632	191.39264	1900	4	4	0	38040	1118.8235	0	0	63986	18.769727	38040	1118.8235	4	0	171	-1	0	0	1	1
194925	1.060059	795.97833	212.94737	1710	5	6	0	41584.002	866.33337	0	0	686378	212.43516	41584.002	866.33337	6	0	344	-1	0	0	1	1
117324	1.0900701	265.4436	177.21909	922	5	2	2	2524	157.75	472	10.26087	120220	43.306916	2996	49.114754	2	2	193	-1	1	0	1	0
131406	1.0471746	426.0647	180.94495	1453	2	1	2	1148	191.33333	2470	23.980583	51449	52.606339	3618	33.5	1	2	238	-1	0	1	1	0
187642	1.0317588	387.09015	164.36899	1309	1	1	1	1748	349.6	586	9.4516129	203453	75.26933	2334	35.363636	1	1	318	-1	0	1	1	0
120088	1.0250788	290.82889	182.68985	1467	9	2	0	3005	200.33333	0	0	80454	47.747181	3005	200.33333	2	0	198	-1	0	1	1	0
90708	1.1064802	247.87711	199.78494	2018	5	0	0	0	0	0	0	7115	17.967172	0	0	0	0	155	-1	0	0	1	1
154978	1.2899706	473.75528	163.27849	237	1	0	2	0	0	607	11.901961	16603	26.146457	607	11.901961	0	2	258	-1	0	0	0	0
164433	1.0478628	504.93417	171.32541	1094	6	1	0	15580	2225.7143	0	0	53690	93.536585	15580	2225.7143	1	0	279	-1	0	1	1	0
163220	1.0984393	2009.3009	183.93193	1572	5	1	1	1466	244.33333	1268	26.978723	271813	92.547838	2734	52.576923	1	1	282	-1	0	0	1	1
134663	1.1279261	281.85339	202.21466	1146	8	2	0	2132	112.21053	0	0	22057	25.265751	2132	112.21053	2	0	234	-1	0	0	1	1
207901	1.0328258	295.27139	170.85602	1146	9	0	1	0	0	658	10.786885	16713	19.433721	658	10.786885	0	1	379	-1	0	1	1	0
140318	1.1164023	235.71526	186.65829	1036	6	1	2	793	132.16667	511	7.6268657	9591	15.444444	1304	18.111111	1	2	223	-1	0	0	1	1
160068	1.0371953	297.12457	175.70061	2328	7	0	1	0	0	1285.9999	16.487178	174781	44.896224	1285.9999	16.487178	0	1	287	-1	0	1	1	0
64217	1.1099502	238.87379	211.42172	1252	8	1	1	2656	379.42857	356	8.0909091	18804.999	25.725033	3012	60.24	1	1	114	-1	0	0	1	1
189527	1.0556991	318.91782	181.07191	1168	1	1	1	22752	2275.2	960	10.666667	53720	66.982544	23712	239.51515	1	1	312	-1	0	1	1	0
134156	1.1224097	255.52263	205.80557	2011	7	5	0	12115	356.32353	0	0	157085	34.915537	12115	356.32353	5	0	235	-1	0	0	1	1
215198	1.1422393	334.2962	203.82034	2694	9	1	0	636	106	0	0	84416.001	52.012323	636	106	1	0	363	-1	0	0	0	0
150837	1.0578579	247.03964	192.94501	1564	2	1	0	4397	732.83333	0	0	28286	30.64572	4397	732.83333	1	0	250	-1	0	0	1	1
135484	1.066538	324.20663	348.16666	1326	2	0	1	0	0	539	8.1666667	26193	36.228216	539	8.1666667	0	1	232	-1	0	0	1	1
37855	1.0556836	273.72775	253.60933	1157	7	1	0	2987	426.71429	0	0	35425	21.534954	2987	426.71429	1	0	68	-1	0	0	1	1
71138	1.2227469	311.4458	178.91628	3201	2	0	3	0	0	1109	9.814159	41367	20.277941	1109	9.814159	0	3	139	-1	0	0	0	0
6984	1.0707914	317.12854	205.76923	988	5	2	0	2692	158.35294	0	0	45528	87.891892	2692	158.35294	2	0	12	-1	0	0	1	1
165	1.04185	293.52606	202.75916	1420	2	3	0	7289	186.89744	0	0	57300.999	42.986496	7289	186.89744	3	0	0	-1	0	0	1	1
105320	1.0116604	276.65436	208.37259	1299	4	1	2	16515	1101	444	4.3960396	152582	63.602334	16959	147.46957	1	2	182	-1	0	0	1	1
99671	1.065954	374.14606	178.42754	1787	3	0	1	0	0	2195	32.279412	64295	68.181336	2195	32.279412	0	1	190	-1	0	1	1	0
149381	1.0938317	279.82443	205.32214	1965	8	0	0	0	0	0	0	119772	25.020263	0	0	0	0	246	-1	0	0	1	1
51639	1.0882133	356.19894	244.21001	1719	5	0	1	0	0	1292	25.333333	88846	72.409128	1292	25.333333	0	1	73	-1	0	0	1	1
8775	1.0541064	342.59888	230.51865	1770	2	3	2	27012	964.71429	831	6.5952381	147461	124.22999	27843	181.98039	3	2	15	-1	0	0	1	1
181524	1.0152924	245.36205	174.29106	1254	9	0	1	0	0	932	11.65	48419	17.024965	932	11.65	0	1	311	-1	1	0	1	0
161195	1.0531318	454.10104	175.81776	2217	7	0	1	0	0	2163	26.060241	77224	43.35991	2163	26.060241	0	1	286	-1	0	1	1	0
5329	1.0342332	306.10251	230.74471	1512	2	1	0	526	75.142857	0	0	74912	41.664071	526	75.142857	1	0	8	-1	0	0	1	1
99218	1.0407488	210.43932	210.42068	1450	9	0	2	0	0	407	5.0875	16247	6.1893333	407	5.0875	0	2	191	-1	0	0	1	1
140364	1.0434885	275.27679	213.19012	1073	7	0	2	0	0	626	7.825	25206	36.319885	626	7.825	0	2	223	-1	0	0	1	1
189357	1.1270906	327.55685	183.82646	4028	8	7	3	19936	362.47273	2145	10.023364	147167	60.637413	22081	82.391791	7	3	313	-1	0	0	0	0
57793	1.0237046	330.79852	169.3358	1489	3	0	2	0	0	597	8.1780822	193152	62.106752	597	8.1780822	0	2	103	-1	0	1	1	0
121681	1.0483687	259.26837	223.30588	1360	7	0	0	0	0	0	0	66090	35.456009	0	0	0	0	201	-1	0	0	1	1
115657	1.0993347	251.92198	178.5461	1269	9	2	0	9418	554	0	0	10775	11.958934	9418	554	2	0	168	-1	0	0	1	0
115806	1.0743388	266.85034	207.75565	1637	2	1	1	20549	1868.0909	601	8.5857143	2212.9995	5.4240184	21150	264.375	1	1	192	-1	0	0	1	1
59144	1.0751535	390.11252	240.55415	1422	3	3	0	14633	975.53333	0	0	62991	54.209122	14633	975.53333	3	0	105	-1	0	0	1	1
152422	1.024533	399.10956	160.2924	1515	7	0	0	0	0	0	0	62154	37.852619	0	0	0	0	252	-1	0	1	1	0
7045	1.1842459	274.25815	214.30646	3560	5	8	2	51097	912.44643	681	6.6764706	162897	61.424209	51778	329.79618	8	2	12	-1	0	0	0	0
93797	1.0218097	264.64139	177.56967	1464	1	3	1	29670	989	266	5.1153846	104242	31.62682	29936	369.58025	3	1	161	-1	1	0	1	0
29592	1.028526	253.74147	213.01463	1640	1	5	1	15775	358.52273	1142	21.961538	128656	28.394615	16917	178.07368	5	1	51	-1	0	0	1	1
203266	1.1088644	277.86908	167.30582	3888	4	0	4	0	0	9492	34.391304	10275	11.892361	9492	34.391304	0	4	359	-1	0	0	0	0
137641	1.0432654	346.60922	175.49242	1781	4	0	1	0	0	409	11.685714	17370	15.143854	409	11.685714	0	1	228	-1	0	1	1	0
139392	1.0644761	232.30881	215.2896	1250	7	2	1	8759	461	474	9.1153846	75260	30.019944	9233	131.9	2	1	225	-1	0	0	1	1
8402	1.0492654	266.03351	204.76537	1611	7	0	1	0	0	383	7.8163265	19314	16.780191	383	7.8163265	0	1	14	-1	0	0	1	1
150778	1.0242247	295.21249	177.29219	1280	1	1	0	2305	209.54545	0	0	121830	29.911613	2305	209.54545	1	0	250	-1	0	1	1	0
58519	1.0634248	356.05673	180.48227	423	7	2	0	14174	885.875	0	0	35538	60.030405	14174	885.875	2	0	104	-1	0	0	0	0
81438	1.097005	329.47067	160.81651	1466	6	2	2	2332	155.46667	6449.0001	63.851486	47926	32.53632	8781.0001	76.356523	2	2	121	-1	0	1	1	0
148773	1.0311907	235.02916	182.29738	1029	8	0	1	0	0	190	5	45649	21.007363	190	5	0	1	244	-1	0	0	1	1
41243	1.0537236	267.45575	233.8882	1288	5	0	1	0	0	319	5.8	7951	5.7741467	319	5.8	0	1	95	-1	0	0	1	1
128788	1.19998	418.74442	176.30905	4750	9	5	4	10272	311.27273	3471	17.098522	384879	118.2424	13743	58.480851	5	4	214	-1	0	0	0	0
160223	1.0349739	209.86772	217.27641	1013	8	0	2	0	0	409	5.3116883	17079	6.6871574	409	5.3116883	0	2	287	-1	0	0	1	1
142253	1.0302239	291.76859	231.9404	2584	9	4	1	30078	1367.1818	2235	36.048387	309420	64.597077	32313	389.31325	4	1	220	-1	0	0	1	1
12080	1.0291282	287.75931	207.80757	1533	8	2	1	2339	111.38095	470	7.34375	155540	49.964664	2809	33.440476	2	1	22	-1	0	0	1	1
90801	1.0465636	245.86021	166.67328	1209	6	1	0	1894	210.44444	0	0	20822	24.876941	1894	210.44444	1	0	155	-1	1	0	1	0
126322	1.0791842	320.84576	210.98317	1783	7	0	2	0	0	1156	9.553719	218064.98	65.152371	1156	9.553719	0	2	211	-1	0	0	1	1
96181	1.0889894	323.0087	505.21603	574	8	0	0	0	0	0	0	31698	60.608031	0	0	0	0	164	-1	0	0	0	0
49459	1.1606793	261.17023	160.07446	188	6	1	1	1605	178.33333	49	4.0833333	47340	116.60099	1654	82.7	1	1	79	-1	0	0	0	0
78606	1.2243589	249.49095	221.56148	3261	4	0	2	0	0	872	7.2066116	33437	18.617484	872	7.2066116	0	2	126	-1	0	0	0	0
176274	1.1666077	237.2403	212.87839	1365	2	3	0	10752	537.60002	0	0	39783	22.126251	10752	537.60002	3	0	299	-1	0	0	0	0
211318	1.0936312	240.96169	171.64598	548	3	1	1	5851	450.07692	3493	75.934783	28351	38.52038	9344	161.10345	1	1	370	-1	0	0	0	0
180258	1.1068884	265.65814	210.07961	1407	2	3	4	15454	643.91667	2068	8.4408163	90761.001	39.003438	17522	65.380597	3	4	310	-1	0	0	1	1
201886	1.0414148	348.84274	222.2316	1399	1	1	2	733	122.16667	1859.9999	27.352939	41595.001	45.261154	2592.9999	35.520546	1	2	358	-1	0	0	1	1
13749	1.0953472	202.11745	187.88591	1192	9	0	0	0	0	0	0	6310	4.3278464	0	0	0	0	47	-1	0	0	1	0
97636	1.0507686	270.77332	202.67458	1813	8	3	2	8428	301	943	5.4508671	20687	15.278435	9371	46.855	3	2	166	-1	0	0	1	1
187066	1.0303794	421.20648	187.85504	5284	9	0	2	0	0	715	13.240741	1045199	131.14166	715	13.240741	0	2	321	-1	0	0	0	0
5134	1.1109916	397.75284	175.66774	1234	9	0	1	0	0	356	6.3571429	15392	17.313836	356	6.3571429	0	1	7	-1	0	1	1	0
213722	1.0743006	331.31317	202.65407	1191	7	0	0	0	0	0	0	24675	29.909091	0	0	0	0	366	-1	0	0	1	1
111774	1.0441357	240.38661	192.82518	1001	4	1	1	1121	93.416667	409	7.8653846	16204	14.090435	1530	24.285714	1	1	172	-1	0	0	1	1
20861	1.0420639	567.21222	192.87204	1946	7	1	2	10875	604.16667	11838	63.645161	603839	201.01165	22713	111.8867	1	2	33	-1	0	1	1	0
143747	1.0162715	313.66876	205.62477	1591	6	3	0	11363	541.09524	0	0	203698	90.012373	11363	541.09524	3	0	217	-1	0	0	1	1
130528	1.0718532	231.08746	181.99518	1452	6	0	1	0	0	233	5.1777778	23038.002	8.3109675	233	5.1777778	0	1	239	-1	0	0	1	1
97374	1.0301281	317.64465	244.96066	1500	7	3	1	7024	413.17647	341	7.1041667	225102.98	77.7021	7365	115.07813	3	1	166	-1	0	0	1	1
114248	1.0654236	271.0502	163.33011	1036	8	0	2	0	0	777	13.631579	9801	14.122478	777	13.631579	0	2	169	-1	0	0	1	0
40258	1.0770098	228.3847	191.02107	1661	1	0	0	0	0	0	0	4788	7.98	0	0	0	0	71	-1	0	0	1	1
201589	1.0801239	329.18726	202.02216	1805	8	0	2	0	0	864	10.536585	77441	59.341762	864	10.536585	0	2	357	-1	0	0	1	1
206051	1.0461146	325.37784	174.63522	2067	9	0	0	0	0	0	0	38034.002	20.113169	0	0	0	0	382	-1	0	1	1	0
37757	1.0664091	242.6226	167.13835	1301	5	3	0	16459	609.59259	0	0	94311	32.565953	16459	609.59259	3	0	68	-1	1	0	1	0
121377	1.1443028	372.53207	159.81342	3071	8	1	1	826	206.5	403	9.8292683	149137	97.602749	1229	27.931818	1	1	200	-1	0	0	0	0
39380	1.0674781	381.08267	244.50867	1730	5	2	1	29897	1573.5263	455	7.109375	398875	110.89102	30352	370.14634	2	1	70	-1	0	0	1	1
134631	1.1446918	367.38309	177.68594	1159	7	0	1	0	0	703	19.527778	31475	36.429399	703	19.527778	0	1	234	-1	0	1	1	0
157719	1.0792959	272.14532	211.93318	2140	7	0	2	0	0	523	6.0813953	13030	15.642257	523	6.0813953	0	2	262	-1	0	0	1	1
205229	1.0156083	276.92584	170.09506	1052	2	0	1	0	0	720	11.076923	10937	15.966424	720	11.076923	0	1	382	-1	0	1	1	0
10300	1.1714821	332.76291	193.97003	2636	5	6	2	30077	751.925	2518	10.947826	460765	88.455558	32595	121.171	6	2	19	-1	0	0	0	0
5774	1.1341861	635.83661	208.18628	3586	3	1	1	2595	173	586	10.280702	1325609	246.94653	3181	44.802817	1	1	9	-1	0	0	0	0
144280	1.0357152	349.26834	173.06378	1662	1	0	2	0	0	2825	39.788732	39075	20.533368	2825	39.788732	0	2	216	-1	0	1	1	0
152438	1.1074208	425.58658	180.77084	3251	7	1	5	808	161.6	2258	13.60241	122085	54.502232	3066	18.035294	1	5	252	-1	0	0	0	0
109784	1.1516659	394.17398	177.71675	6489	9	0	11	0	0	7677	22.187861	1110682	99.008914	7677	22.187861	0	11	176	-1	0	0	0	0
33077	1.0531899	465.89539	182.1077	1625	2	2	2	2033	203.3	5639	49.902655	56029	30.516884	7672	62.885246	2	2	59	-1	0	1	1	0
178370	1.1984059	278.63043	243.20653	1012	7	3	0	4915	169.48276	0	0	37531	68.114338	4915	169.48276	3	0	305	-1	0	0	0	0
124731	1.0600821	358.81741	177.38368	1079	7	0	1	0	0	564	23.5	16403	28.626527	564	23.5	0	1	208	-1	0	1	1	0
20204	1.1154487	267.37015	267.59427	3034	2	3	1	11154	384.62069	738	9.225	213736.98	41.261966	11892	110.11111	3	1	34	-1	0	0	0	0
80538	1.0753065	375.86893	188.44186	946	7	1	0	885	110.625	0	0	36171	47.468504	885	110.625	1	0	122	-1	0	1	1	0
150560	1.081101	363.22711	172.2415	2087	4	0	2	0	0	4251	31.257353	28661	17.924328	4251	31.257353	0	2	249	-1	0	1	1	0
51175	1.0174823	277.72998	172.42505	1174	4	0	1	0	0	444	12.333333	141424	47.394102	444	12.333333	0	1	74	-1	0	1	1	0
203800	1.0621189	467.64551	177.62048	1718	8	0	0	0	0	0	0	14003	15.320569	0	0	0	0	359	-1	0	1	1	0
144768	1.0504846	288.83356	217.19945	2151	6	6	1	47598	780.29508	555	5.6060606	69517.992	42.157667	48153	302.84906	6	1	216	-1	0	0	1	1
7337	1.0854599	322.63226	168.60968	620	8	0	1	0	0	73	2.28125	11862	20.037162	73	2.28125	0	1	12	-1	0	1	1	0
67935	1.0944178	222.041	232.00194	2585	2	0	1	0	0	381	4.3793103	10851	7.4068259	381	4.3793103	0	1	143	-1	0	0	0	0
174968	1.0545838	418.04623	240.64854	1471	9	1	1	1703	141.91667	1133	11.107843	129454	98.444106	2836	25.097345	1	1	292	-1	0	0	1	1
122032	1.1404725	359.99384	174.57025	1459	2	0	1	0	0	2025	45	9824	13.457534	2025	45	0	1	202	-1	0	1	1	0
10849	1.0703218	638.89819	195.02524	1149	6	0	0	0	0	0	0	20342	90.8125	0	0	0	0	20	-1	0	1	1	0
102150	1.1180747	250.11417	211.42348	1235	5	1	1	1084	180.66667	725	8.9506173	18537	25.186141	1809	21.034884	1	1	187	-1	0	0	1	1
204852	1.0599286	359.54712	168.83345	1369	8	0	1	0	0	4516	72.83871	11889	14.917189	4516	72.83871	0	1	383	-1	0	1	1	0
109702	1.0596808	268.38739	203.28746	1141	8	1	0	2415	268.33333	0	0	23580	23.963415	2415	268.33333	1	0	176	-1	0	0	1	1
216929	1.181477	408.98434	221.06882	3255	5	4	4	8677	247.91429	3048	16.212766	92459	58.481341	11725	52.815315	4	4	360	-1	0	0	0	0
22195	1.0460548	261.91415	191.78198	1188	4	0	0	0	0	0	0	26688	27.45679	0	0	0	0	29	-1	0	0	1	1
91220	1.0788876	310.13126	182.40982	1120	1	1	0	3975	397.5	0	0	19575	24.047912	3975	397.5	1	0	156	-1	0	1	1	0
94925	1.04393	256.64285	190.3683	896	7	0	1	0	0	304	5.9607843	10678	12.636687	304	5.9607843	0	1	162	-1	0	0	1	1
100326	1.0325462	394.54068	172.83864	1413	9	3	1	7115	444.6875	702	18	80708.002	78.205428	7817	144.75926	3	1	190	-1	0	1	1	0
177707	1.1379476	290.09952	244.51468	1226	8	13	0	87536	818.09346	0	0	680538	125.1219	87536	818.09346	13	0	303	-1	0	0	1	1
105028	1.0352101	374.8848	178.96979	1059	8	0	1	0	0	1625	24.621212	172830	81.331765	1625	24.621212	0	1	183	-1	0	1	1	0
68602	1.0359919	207.5903	180.95154	227	8	0	0	0	0	0	0	16656	33.648485	0	0	0	0	143	-1	0	0	0	0
48054	1.0510071	248.11945	219.21945	1440	4	3	1	5677	246.82609	185	6.8518519	120275	30.480233	5862	119.63265	3	1	83	-1	0	0	1	1
1998	1.0388319	422.40918	157.96133	1112	9	0	1	0	0	3587	18.394872	406260	142.14836	3587	18.394872	0	1	1	-1	0	1	1	0
85080	1.1328089	426.90405	199.30273	5034	6	2	1	10361	740.07143	1275.0001	33.552635	241506	101.09083	11636	228.15687	2	1	145	-1	0	0	0	0
201496	1.0227947	470.78278	176.22862	1754	7	0	2	0	0	4116	57.166667	45708	55.605839	4116	57.166667	0	2	357	-1	0	1	1	0
161546	1.0242941	339.25626	233.62563	1600	9	6	1	28078	597.40426	465	7.6229508	113719	67.32919	28543	266.75701	6	1	286	-1	0	0	1	1
96453	1.1612657	326.78995	189.64915	1790	4	5	2	32606	708.82609	1107	16.279412	89497	58.418407	33713	298.34513	5	2	165	-1	0	0	0	0
26461	1.0653624	371.53754	170.17398	1345	9	0	1	0	0	3856	53.555556	25466	27.80131	3856	53.555556	0	1	24	-1	0	1	1	0
131548	1.0427945	270.82571	211.31514	1136	3	0	1	0	0	187	5.5	48431	21.372904	187	5.5	0	1	238	-1	0	0	1	1
212182	1.0430618	620.36841	162.35863	1634	3	0	2	0	0	1960	27.222222	162951	57.296414	1960	27.222222	0	2	368	-1	0	1	1	0
213632	1.1544275	428.28577	219.36966	4864	6	2	3	3015	158.68421	6676	27.586777	97095	67.803771	9691	37.273077	2	3	366	-1	0	0	0	0
79123	1.0556414	350.75708	208.40919	848	3	1	0	551	68.875	0	0	20701	13.977718	551	68.875	1	0	125	-1	0	0	1	1
112838	1.153879	298.50827	180.10318	2898	7	2	2	1867	133.35714	1187	11.304762	415381.97	73.858814	3054	25.881356	2	2	170	-1	0	0	0	0
2781	1.0722332	380.87308	205.07259	2852	9	3	2	9969	586.41176	458	6.1891892	541816	112.76087	10427	115.85556	3	2	3	-1	0	0	0	0
36520	1.0690219	374.18341	196.42085	796	9	0	1	0	0	874.99994	9.30851	242549	113.5529	874.99994	9.30851	0	1	65	-1	0	0	1	1
135892	1.0591204	1380.2776	178.79379	1610	7	0	1	0	0	806	12.793651	1709054	428.33434	806	12.793651	0	1	232	-1	0	1	1	0
176659	1.0403904	262.44449	214.86565	2486	9	2	2	32421	1801.1667	1049	6.3575758	211939	47.993433	33470	183.9011	2	2	299	-1	0	0	1	1
122799	1.0334959	282.66525	320.38196	1186	7	2	1	10296	514.8	236.00002	5.619048	21897	33.227618	10532	172.65574	2	1	204	-1	0	0	1	1
74748	1.0487195	323.57761	226.92238	2100	9	2	1	2327	136.88235	377	6.3898305	44417	47.966523	2704	36.053333	2	1	133	-1	0	0	1	1
28	1.0183469	361.62225	183.35521	1554	1	2	1	13802	726.42105	610	12.978723	326127	91.815034	14412	221.72308	2	1	0	-1	0	1	1	0
85875	1.054395	226.17976	214.8903	1641	6	0	0	0	0	0	0	8141	8.9955801	0	0	0	0	146	-1	0	0	1	1
15742	1.0244954	584.25623	170.52295	1721	8	5	3	18912	630.4	3726	25.696552	335393	127.96375	22638	130.10345	5	3	44	-1	0	1	1	0
